Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113,Vote
959,7,2,1,1,4,1,2,44,4,11,0,1,0,2,1,1,0,1,1,1,21,0,60,50,45,80,60,45,50,45,50,40,40,100,100,50,35,60,50,100,100,1
960,5,2,2,1,5,2,5,27,1,10,10,1,0,1,1,1,0,1,1,2,23,0,69,48,34,60,83,53,62,85,85,29,86,80,84,86,62,91,81,70,16,2
961,3,3,2,1,6,1,2,23,1,10,10,1,0,1,1,1,0,1,1,1,9,0,70,15,30,70,85,85,70,60,40,50,50,50,85,70,50,85,50,50,1,2
962,4,3,2,1,6,1,1,46,1,13,14,1,3,1,1,1,0,1,1,3,15,0,61,50,1,1,51,79,95,85,50,94,70,1,91,51,96,93,16,95,1,2
963,7,2,0,1,7,1,2,73,1,4,10,5,3,1,1,1,0,1,2,2,25,0,100,15,15,15,100,85,100,70,15,85,85,1,100,85,85,100,15,40,15,2
964,3,3,4,1,99,1,4,29,6,13,0,1,1,1,1,1,0,1,1,4,25,0,40,15,50,30,50,40,40,30,70,40,50,50,50,50,50,85,50,60,30,4
965,7,3,2,1,4,1,4,54,1,13,12,1,3,1,1,1,0,1,1,2,24,0,65,50,60,40,70,55,60,60,70,55,60,50,85,75,55,75,90,50,30,2
966,7,2,2,1,5,1,4,43,1,14,12,1,3,1,1,1,0,1,1,2,26,0,85,85,30,31,88,85,86,61,85,25,84,84,97,84,51,99,85,85,50,2
967,7,2,0,1,99,1,2,65,6,9,0,5,1,2,1,1,0,1,1,1,7,0,83,92,79,70,100,70,79,70,79,85,70,92,100,90,40,70,70,85,100,1
968,3,4,1,1,99,2,8,32,6,5,14,1,2,1,1,1,0,1,1,2,8,0,41,40,50,100,60,54,62,31,18,52,51,3,100,50,54,54,50,80,1,3
969,7,2,2,1,7,1,5,68,1,11,9,5,2,1,1,1,0,1,1,3,17,0,100,15,1,40,85,40,100,70,50,30,85,50,100,100,50,100,50,50,1,2
970,5,3,2,1,6,1,5,64,4,9,0,5,0,1,1,1,0,1,1,2,17,0,85,40,40,60,70,50,60,40,40,40,50,40,100,60,40,85,40,60,40,2
971,7,1,0,1,5,2,8,53,1,9,9,1,2,6,1,1,0,1,1,2,7,0,1,50,1,50,50,50,30,50,50,30,50,30,30,50,60,100,50,30,1,3
972,7,1,2,1,5,2,2,66,6,13,13,5,0,2,1,1,0,1,1,2,27,0,30,30,40,40,60,40,60,85,70,40,50,70,40,85,15,60,50,70,40,2
973,7,2,0,1,5,2,1,32,1,13,16,1,3,1,1,1,0,1,1,2,1,0,70,1,1,30,100,70,70,60,70,70,70,85,70,100,70,100,15,85,1,2
974,5,3,0,1,99,2,4,61,4,9,0,1,2,1,1,1,0,1,1,1,13,2,100,61,52,59,73,41,69,72,50,71,51,73,100,72,53,83,50,72,15,1
975,5,4,0,1,2,2,5,33,1,10,10,1,2,1,1,1,0,1,1,1,20,0,61,70,60,62,60,54,60,59,66,56,53,57,60,70,50,87,60,84,47,3
976,3,4,0,1,4,1,5,22,6,10,10,1,1,1,1,1,0,1,1,1,7,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,50,85,50,2
977,7,2,0,1,2,1,4,68,4,10,0,5,0,1,1,1,0,1,2,2,4,0,85,70,60,60,85,60,40,100,100,40,40,85,100,100,50,85,50,100,85,1
978,7,1,0,1,7,1,4,59,1,12,13,7,0,1,1,1,0,1,1,3,24,0,85,15,1,1,85,85,100,60,50,30,50,40,100,85,85,100,15,60,1,2
979,7,3,1,1,99,2,4,43,1,13,14,1,2,3,3,4,3,1,0,2,15,0,70,0,60,60,70,60,60,60,0,60,50,60,70,0,0,85,0,85,70,1
980,5,3,0,1,99,1,2,62,3,10,0,1,0,1,1,1,0,1,1,2,17,0,50,50,50,70,60,50,50,60,50,70,50,50,70,50,50,85,50,60,50,2
981,7,3,0,1,5,1,4,43,1,10,12,1,2,5,1,1,0,1,1,1,14,0,40,40,40,70,70,40,30,85,50,15,40,70,60,60,60,85,40,85,30,2
982,7,4,1,1,4,1,4,58,1,13,15,5,3,1,1,1,0,1,1,3,27,0,30,15,40,1,40,30,50,85,60,30,40,50,85,85,30,100,50,70,1,2
983,7,2,4,1,2,2,8,63,1,14,10,1,0,1,3,4,4,1,1,3,26,0,10,40,40,40,50,50,20,80,50,40,50,85,20,50,10,70,85,85,50,1
984,7,2,0,1,2,2,8,60,6,14,0,5,0,1,1,4,1,1,1,3,17,0,1,85,85,85,70,60,15,70,60,1,50,60,60,60,1,85,40,100,60,1
985,7,3,0,1,4,2,5,61,1,10,9,1,0,1,1,1,0,1,1,3,23,0,50,50,50,30,50,50,50,60,50,30,50,40,50,50,50,85,40,60,30,2
986,7,2,0,1,99,2,5,57,4,13,0,1,0,1,1,1,0,2,0,3,9,0,50,85,40,60,100,30,85,40,70,40,40,60,100,85,1,85,40,100,85,1
987,7,2,0,1,99,1,3,57,6,8,0,4,0,2,1,1,0,2,2,3,5,0,64,50,88,85,86,87,78,89,50,75,71,87,99,61,62,72,60,88,81,1
988,7,2,0,1,6,1,4,61,1,10,9,1,0,1,1,1,0,1,1,2,24,0,85,50,15,40,70,60,99,70,50,46,50,41,85,85,100,100,50,50,1,2
989,6,2,4,1,2,2,1,59,1,14,14,5,4,1,3,1,0,1,1,2,27,0,4,98,81,81,67,40,11,68,80,3,15,83,16,84,2,48,82,85,67,1
990,7,2,0,1,6,1,5,51,1,14,9,1,3,1,1,1,0,1,1,2,27,0,60,50,1,40,100,85,100,60,50,70,100,60,100,100,85,100,50,50,1,2
991,5,2,4,1,4,1,1,33,1,13,14,1,0,1,1,1,0,1,1,1,22,0,1,50,40,50,50,40,60,50,50,40,50,50,70,50,40,60,50,70,40,1
992,7,4,1,1,99,2,4,68,4,9,0,1,3,5,2,1,0,1,2,3,20,0,50,50,50,40,70,50,50,50,50,40,50,50,60,50,50,40,50,60,60,1
993,7,4,0,1,6,1,2,78,3,4,0,5,0,1,1,1,0,1,0,0,2,0,0,0,15,50,85,0,100,70,0,60,50,0,100,0,0,85,0,0,15,2
994,7,1,2,1,7,1,2,47,6,13,0,1,3,1,1,1,0,1,1,4,20,0,85,1,1,40,100,100,100,15,40,70,100,15,85,100,100,100,1,85,1,2
995,7,1,0,1,5,1,4,67,3,13,13,1,0,1,1,1,0,1,1,2,18,0,60,70,50,50,85,50,70,70,50,70,50,50,70,70,50,85,70,50,15,1
996,7,1,2,1,4,2,5,63,1,13,13,5,0,1,2,1,0,1,1,3,17,0,71,74,49,69,49,60,68,73,86,32,60,50,71,70,32,86,71,86,18,1
997,7,3,0,1,4,2,1,31,6,10,0,1,0,1,1,1,0,1,1,1,14,0,50,50,40,70,50,50,60,50,50,40,50,40,60,50,40,60,50,70,40,2
998,7,2,0,1,5,1,2,60,6,13,0,1,3,1,1,1,0,1,1,3,2,0,85,50,70,70,100,70,85,85,85,1,60,1,100,100,70,85,60,70,15,3
999,7,2,2,1,6,1,1,56,1,9,12,5,3,1,1,1,0,1,1,3,27,0,47,59,15,70,90,76,83,52,70,44,83,21,87,94,70,94,51,90,37,2
1000,0,0,1,1,2,2,4,19,6,10,0,1,3,1,1,1,0,1,1,4,24,0,32,100,84,71,98,39,1,84,85,51,31,70,72,98,16,100,85,83,40,1
1001,7,2,2,1,6,1,5,82,3,9,0,7,0,1,1,1,0,2,2,3,15,0,70,60,40,50,50,85,70,85,50,50,100,50,100,100,70,70,50,60,30,2
1002,6,2,4,1,6,1,4,74,3,95,0,5,2,5,3,4,2,1,2,1,17,0,61,52,42,72,86,87,60,99,71,62,62,72,73,87,71,86,72,99,52,2
1003,7,1,0,1,7,1,7,64,1,13,14,1,0,1,1,1,0,1,1,2,28,0,70,40,40,30,50,40,70,60,50,30,50,30,85,50,60,85,40,70,30,2
1004,7,2,2,1,6,1,1,81,3,9,0,5,3,1,1,1,0,1,2,3,3,0,51,70,51,51,77,69,85,85,50,39,60,50,99,51,51,100,51,98,97,2
1005,7,4,0,1,99,2,8,38,4,10,10,4,0,1,1,1,0,1,1,1,7,0,50,50,50,30,50,30,50,50,50,30,1,50,50,50,50,85,50,70,1,2
1006,5,3,4,1,3,2,8,41,6,15,0,1,0,1,1,1,0,1,1,1,12,0,30,60,70,50,85,15,40,70,85,15,30,60,50,70,30,70,85,70,70,1
1007,5,4,2,1,4,1,2,81,1,7,10,5,3,1,2,1,0,1,0,2,1,0,72,0,61,73,0,51,62,52,4,0,51,0,96,88,0,98,34,86,54,2
1008,7,2,1,1,99,1,4,42,1,11,6,4,0,5,2,1,0,1,1,2,16,0,50,60,85,70,100,50,30,60,100,40,50,85,100,85,30,100,100,85,70,1
1009,5,1,4,1,1,2,8,33,1,13,14,1,0,1,1,1,0,1,1,1,25,0,1,50,50,70,70,60,40,40,50,1,50,50,50,50,15,70,50,100,85,1
1010,7,3,1,1,6,2,8,72,1,14,14,5,1,1,3,4,4,1,0,1,4,0,85,100,30,50,100,100,100,100,1,85,100,60,100,100,50,70,1,100,60,2
1011,7,1,0,1,4,1,4,33,1,15,15,1,0,1,1,1,0,1,1,2,21,0,40,60,85,60,85,50,85,85,85,15,50,85,85,85,15,85,85,85,60,1
1012,4,3,4,2,99,1,5,54,6,10,0,4,2,1,1,1,0,2,1,3,9,0,50,30,30,30,70,50,50,85,50,50,40,30,85,50,70,40,50,50,30,2
1013,4,3,0,1,4,1,5,64,4,14,13,5,3,5,1,1,0,1,1,1,27,0,10,50,50,50,50,30,50,85,50,15,50,50,50,50,1,70,50,100,50,1
1014,6,2,4,1,5,1,6,36,2,13,14,1,0,1,1,1,0,1,2,1,17,0,60,40,40,50,50,50,60,40,40,50,50,30,60,85,50,70,40,70,30,2
1015,6,2,2,1,6,1,5,58,4,9,0,1,2,1,1,1,0,1,1,2,15,0,50,50,40,70,70,50,60,50,50,50,50,50,100,60,50,100,50,50,50,2
1016,6,3,0,1,3,2,8,23,6,13,9,1,0,1,1,1,0,1,1,1,12,0,5,51,69,55,49,5,30,20,50,30,40,50,49,50,45,38,50,90,75,1
1017,6,2,0,1,4,1,4,66,4,13,0,5,2,1,1,1,0,2,1,2,11,0,40,50,40,50,60,40,50,40,50,15,50,50,60,60,40,85,40,50,15,2
1018,2,3,4,1,99,1,4,31,4,10,8,1,2,1,1,1,0,2,0,3,14,0,40,71,43,61,60,60,48,44,50,60,38,53,62,51,58,61,52,51,50,2
1019,7,2,0,1,2,2,8,63,1,9,9,5,3,3,1,1,0,1,2,3,17,0,16,69,85,59,83,30,16,41,85,31,32,85,40,85,60,86,69,86,85,1
1020,7,3,0,1,4,2,1,29,1,13,9,7,2,1,1,1,0,1,1,3,14,0,60,40,40,85,70,40,60,70,70,50,40,60,85,60,50,100,70,70,40,3
1021,6,3,0,1,6,1,1,59,1,10,10,5,3,1,1,1,0,1,1,3,14,0,50,50,15,30,85,50,60,50,50,30,50,40,85,50,60,100,50,50,30,2
1022,7,2,0,1,5,1,2,60,4,10,0,1,0,2,1,1,0,1,1,2,18,0,30,70,60,85,60,60,60,30,40,30,60,70,100,85,50,50,70,50,70,1
1023,2,3,0,1,99,1,4,53,6,90,0,4,0,1,2,1,0,1,1,2,11,0,53,1,31,87,85,52,100,19,50,1,85,1,100,54,89,50,32,85,1,2
1024,7,2,1,1,2,1,7,0,1,14,14,5,3,1,2,4,2,1,0,4,0,0,40,0,0,60,0,30,0,40,0,20,0,0,0,0,30,0,60,0,60,1
1025,7,1,0,1,99,2,1,40,1,12,13,1,3,5,1,1,0,1,1,2,23,0,50,60,60,85,70,31,70,70,60,62,40,50,85,59,31,98,50,99,60,1
1026,7,2,2,1,7,1,4,61,0,12,0,2,2,5,1,1,0,1,2,0,8,0,85,62,30,100,100,42,81,85,60,87,70,70,100,100,50,100,50,93,100,2
1027,7,2,2,1,7,1,4,37,1,14,15,7,4,1,1,1,0,1,1,2,28,0,100,100,70,85,100,100,70,85,100,100,100,100,100,100,100,100,100,100,100,2
1028,5,3,0,1,6,2,1,55,1,12,10,1,3,1,1,1,0,1,1,2,23,0,62,40,15,30,70,70,90,50,50,40,70,40,85,50,85,85,50,50,15,2
1029,5,3,2,1,4,1,1,54,4,10,0,1,0,1,1,1,0,2,2,2,12,0,0,88,61,63,88,60,85,74,83,59,86,51,98,85,51,91,84,88,50,2
1030,5,2,1,1,99,1,1,28,6,13,0,1,3,2,1,1,0,1,1,1,13,0,50,85,50,100,70,15,85,30,50,10,50,85,85,85,1,40,50,100,100,1
1031,7,1,4,1,4,1,1,0,4,9,0,1,0,5,1,0,0,2,1,2,0,0,60,49,53,50,71,71,51,50,52,60,69,50,100,50,97,100,50,83,58,2
1032,3,1,0,1,4,1,4,59,1,11,9,1,3,1,1,1,0,1,0,3,5,0,48,49,50,61,50,50,51,50,60,60,38,1,98,30,50,92,50,95,1,2
1033,5,3,1,1,2,1,2,36,6,14,10,2,2,2,1,1,0,1,1,1,15,0,49,72,51,77,68,38,50,50,99,49,51,83,83,79,50,83,69,81,71,1
1034,0,0,0,1,6,1,4,74,3,13,0,5,3,1,1,1,0,1,1,2,13,0,40,30,15,15,70,60,70,50,15,30,70,30,85,70,85,85,30,70,998,2
1035,7,2,0,1,99,2,1,38,6,8,0,4,1,1,1,1,0,2,0,4,7,0,35,75,75,100,85,1,65,76,85,45,43,75,75,75,45,100,85,55,50,1
1036,2,2,2,1,99,1,5,63,4,9,0,5,1,1,3,1,0,1,1,1,12,0,73,17,29,70,65,50,92,60,77,28,50,58,99,98,70,81,78,62,5,1
1037,7,2,0,1,5,1,1,81,1,14,14,5,3,1,3,1,0,1,2,3,1,0,60,30,15,1,60,60,60,30,40,32,60,15,70,85,50,85,50,85,1,2
1038,7,2,2,1,4,2,8,43,1,13,14,1,0,1,1,1,0,1,1,2,21,0,15,50,49,16,50,51,37,52,51,39,49,49,50,48,17,98,52,99,38,1
1039,7,1,2,1,6,1,5,0,1,14,12,1,3,4,1,1,0,1,1,2,26,0,87,12,16,17,80,91,92,72,71,62,82,81,94,93,95,97,64,86,2,2
1040,2,4,0,1,5,1,2,58,1,10,10,1,2,1,1,1,0,1,1,1,1,0,50,50,40,50,70,60,60,60,70,60,70,70,85,70,50,85,70,70,70,2
1041,5,3,0,1,2,1,7,30,1,15,15,1,0,1,3,1,0,1,1,1,25,0,15,98,69,70,71,40,39,51,85,15,67,71,60,86,29,41,98,98,60,1
1042,6,4,0,1,3,2,4,27,6,13,14,1,0,1,1,1,0,1,1,1,7,0,1,85,70,15,70,70,1,60,85,50,70,70,50,50,1,85,70,85,50,3
1043,6,2,0,2,1,1,5,34,4,9,0,1,2,1,1,1,0,1,1,1,13,0,70,85,85,30,100,40,30,50,85,15,60,85,85,85,60,85,85,85,85,1
1044,7,2,5,1,2,2,8,63,4,10,8,1,2,1,1,1,0,1,1,2,1,0,1,100,100,85,100,40,1,70,100,15,100,100,40,100,1,100,100,100,100,1
1045,7,1,4,1,5,2,8,26,6,13,0,1,0,1,1,1,0,1,2,4,17,0,50,50,50,50,50,40,60,50,50,50,50,50,50,50,50,40,50,70,50,2
1046,7,2,0,1,2,2,1,69,1,13,10,5,3,1,1,1,0,1,1,2,12,0,15,60,70,60,60,30,40,40,50,30,40,50,50,50,15,70,50,85,60,1
1047,1,4,0,1,99,1,2,41,4,12,0,1,2,1,1,1,0,1,1,3,5,2,53,2,54,53,62,51,53,75,17,63,62,1,88,87,53,100,1,52,2,2
1048,7,1,0,1,6,1,5,40,1,12,11,1,0,1,1,1,0,1,1,2,22,0,50,40,40,50,50,40,50,50,50,50,50,50,60,50,50,100,50,50,15,2
1049,7,1,0,1,7,1,2,39,1,14,13,1,3,1,1,1,0,1,1,2,21,0,100,50,39,39,99,39,99,87,59,52,50,51,100,100,99,99,50,51,30,2
1050,5,5,2,1,6,1,2,24,6,10,0,1,2,1,1,1,0,1,1,1,11,0,100,52,50,100,38,52,70,51,51,50,51,50,97,51,51,39,50,51,99,2
1051,7,3,0,1,5,1,2,51,1,10,9,1,0,1,1,4,1,1,1,1,18,0,0,60,0,50,70,30,65,0,50,65,60,0,75,75,0,75,50,70,50,2
1052,4,3,0,1,6,1,5,57,4,10,0,1,2,1,1,1,0,2,1,2,11,0,100,50,30,70,50,40,30,40,30,50,50,50,100,50,50,70,30,50,60,2
1053,2,1,0,2,3,1,2,42,4,13,13,1,0,1,1,1,0,1,1,1,5,0,99,100,97,96,99,97,73,100,99,81,88,99,98,99,99,73,98,98,98,1
1054,7,2,0,1,2,2,8,30,6,13,14,1,2,1,1,1,0,1,1,1,12,0,1,86,98,85,67,15,7,55,99,6,40,74,7,70,1,40,97,99,70,1
1055,6,3,4,1,4,1,2,66,6,13,0,5,0,1,1,1,0,2,2,1,12,0,60,50,60,60,60,40,50,60,50,60,40,60,85,70,40,70,40,85,60,1
1056,7,3,2,1,5,1,2,23,2,13,13,8,1,6,1,1,0,1,1,2,15,0,50,40,40,60,50,30,50,40,50,50,50,50,85,50,50,70,50,50,40,2
1057,7,3,0,1,0,2,5,47,4,16,13,1,2,3,3,4,4,1,1,2,12,0,52,61,70,76,85,85,62,85,51,85,61,51,92,70,52,86,51,91,57,2
1058,5,3,2,1,99,1,1,63,1,10,9,6,3,1,1,1,0,1,0,2,23,0,0,0,0,70,0,0,1,0,60,0,0,1,0,0,1,100,0,70,50,2
1059,7,1,4,1,3,2,6,42,6,14,0,1,3,1,3,1,0,1,1,1,27,0,30,75,80,40,70,60,30,60,85,15,60,50,60,100,15,75,70,85,40,1
1060,5,3,2,1,5,2,1,66,4,14,0,1,3,1,1,1,0,1,1,3,28,0,15,50,40,30,50,60,70,50,40,30,40,15,50,50,70,40,15,85,30,1
1061,5,1,2,1,6,1,2,28,1,13,11,1,0,1,1,1,0,1,1,2,19,0,70,30,1,17,85,50,90,85,1,90,50,20,85,50,88,100,10,30,1,2
1062,7,2,0,1,5,2,8,53,4,13,0,1,0,1,1,1,0,1,1,1,13,0,40,1,50,40,50,40,60,40,50,30,50,50,50,50,50,70,50,100,1,2
1063,5,3,0,1,2,2,8,44,6,14,0,1,0,1,1,1,0,1,1,2,21,0,15,50,60,50,60,50,30,70,0,30,50,50,50,50,50,50,50,85,15,1
1064,5,2,0,1,3,2,7,20,6,12,10,8,0,5,1,1,0,1,1,1,2,0,40,17,70,77,50,50,31,46,47,40,42,52,62,61,33,76,41,79,42,1
1065,5,3,1,1,4,1,4,19,6,9,0,8,2,5,3,1,0,1,1,2,7,0,85,40,60,60,70,70,85,70,85,50,60,60,85,85,70,60,70,85,85,1
1066,4,3,0,1,6,1,2,60,1,11,13,5,3,1,1,1,0,1,1,2,23,0,94,53,33,42,51,41,88,72,41,54,43,43,92,52,42,88,32,70,31,2
1067,7,4,0,1,99,1,1,68,4,10,0,5,3,1,1,1,0,1,1,3,7,0,40,70,50,40,50,40,50,85,50,40,50,50,50,50,40,100,50,85,70,1
1068,7,1,0,1,4,1,2,51,6,14,13,1,3,2,1,1,0,1,1,1,25,0,15,70,70,70,100,40,40,60,60,1,50,70,100,70,1,40,50,100,70,1
1069,7,4,0,1,5,1,1,25,6,11,0,1,0,1,1,1,0,1,1,1,9,0,50,40,30,60,50,40,60,60,50,60,50,50,85,50,60,85,50,60,40,2
1070,7,1,1,1,5,1,2,55,1,13,9,1,2,5,2,1,0,1,1,1,26,0,100,50,50,100,100,70,50,50,50,40,100,50,100,100,50,100,50,100,1,1
1071,3,4,2,1,4,1,2,49,4,10,0,1,2,1,1,1,0,1,1,2,12,0,85,50,60,60,100,40,85,40,50,40,70,50,100,100,60,85,50,70,1,2
1072,7,2,0,1,1,2,8,37,1,14,16,1,3,1,1,1,0,1,1,1,25,0,15,100,95,50,60,1,15,60,100,40,14,65,50,65,15,50,100,85,95,1
1073,5,2,2,1,4,1,2,22,6,10,6,1,0,1,1,1,0,1,1,3,11,0,65,60,73,98,79,17,62,70,60,32,43,44,92,99,50,27,57,89,45,1
1074,7,1,1,1,2,2,8,51,4,11,0,6,0,1,1,1,0,1,2,2,12,0,1,70,85,100,85,60,30,70,50,15,70,85,15,100,1,85,70,100,70,1
1075,7,1,4,1,6,1,1,67,4,10,0,1,2,1,2,1,0,1,1,3,7,0,70,1,1,1,50,70,100,85,85,30,50,85,100,100,100,85,85,60,1,2
1076,7,2,1,1,3,1,4,75,1,12,12,5,0,1,1,1,0,1,1,2,15,0,40,50,70,70,60,40,30,40,60,30,50,60,85,60,50,70,60,85,50,1
1077,5,3,0,1,99,1,2,61,5,9,0,6,3,2,1,1,0,2,2,1,2,0,100,100,50,100,60,50,100,50,1,85,50,50,100,50,50,100,1,100,100,1
1078,7,3,4,1,3,2,4,51,1,13,14,1,0,1,1,1,0,1,1,2,27,0,40,60,70,50,60,50,60,60,60,40,40,50,60,60,30,50,60,70,50,3
1079,7,3,2,1,5,2,7,61,1,14,13,5,0,1,1,1,0,1,1,3,14,0,1,70,55,60,50,45,60,45,60,1,50,15,40,40,1,40,60,70,1,2
1080,7,1,1,1,3,2,1,46,1,15,13,1,3,1,1,1,0,1,1,2,24,0,40,70,70,70,70,30,50,50,70,30,60,70,70,85,15,70,70,70,60,1
1081,7,3,4,1,4,1,4,66,1,10,9,5,0,1,1,1,0,1,2,2,11,0,0,40,60,70,60,40,50,50,60,50,40,0,85,85,1,85,70,70,85,1
1082,7,3,2,2,99,2,5,59,6,12,0,1,3,1,1,1,0,1,2,1,12,0,70,50,40,70,50,60,60,85,30,70,60,15,70,50,50,100,50,85,50,2
1083,7,3,0,1,99,1,1,82,3,14,0,5,0,1,1,1,0,1,2,3,21,0,50,60,50,40,70,40,50,100,50,40,60,40,70,50,40,85,50,85,50,2
1084,1,4,0,1,6,1,2,28,1,13,13,1,3,1,1,1,0,1,1,1,22,0,45,1,1,36,70,55,0,38,16,20,51,1,99,32,42,99,3,17,2,2
1085,7,1,0,1,6,1,5,61,1,13,13,1,3,1,1,1,0,1,1,1,25,0,70,1,1,1,50,70,100,30,30,15,70,15,100,70,85,85,1,70,1,2
1086,7,3,0,1,2,1,5,32,1,13,9,1,0,2,1,1,0,1,1,1,11,0,40,70,70,50,50,50,30,60,60,40,50,50,70,50,1,40,50,85,85,1
1087,5,1,2,1,6,1,5,47,1,13,10,1,2,1,1,1,0,1,1,1,13,0,70,40,60,70,100,60,85,70,85,70,85,100,100,100,70,85,85,85,85,2
1088,7,3,0,1,99,1,2,66,4,8,0,5,1,2,1,1,0,1,0,2,1,0,100,100,0,100,100,100,40,70,100,60,70,100,100,1,60,40,100,100,100,1
1089,7,1,0,1,5,1,4,72,3,14,0,5,3,1,1,1,0,1,1,2,24,0,50,50,15,30,60,60,70,70,15,40,85,60,100,100,40,100,40,85,50,2
1090,7,2,0,1,2,1,2,68,3,10,0,5,3,2,1,1,0,1,1,3,0,0,85,998,85,85,100,70,70,70,85,50,70,85,100,85,40,85,85,85,85,1
1091,6,3,0,2,99,1,2,59,5,9,8,1,2,2,1,1,0,1,2,3,7,0,85,70,50,85,100,40,15,85,50,85,1,60,100,70,50,60,50,85,100,1
1092,7,2,0,1,6,1,2,65,1,95,13,5,3,1,1,1,0,1,1,3,13,0,97,1,2,16,70,51,85,29,16,39,51,30,98,98,51,85,30,49,29,2
1093,7,3,1,1,99,1,2,77,3,6,0,5,3,1,1,1,0,1,1,4,7,0,85,50,1,50,60,50,100,75,50,50,50,50,100,50,50,85,30,50,50,2
1094,7,1,1,1,3,2,8,33,1,13,13,1,3,1,1,1,0,1,1,1,22,0,30,97,64,69,84,60,40,69,98,42,71,84,70,98,15,72,97,98,72,1
1095,7,1,1,1,2,2,6,78,1,16,14,5,3,1,1,1,0,1,1,3,20,0,62,0,85,62,0,0,38,23,0,19,0,0,70,73,31,73,0,77,50,1
1096,6,1,0,1,6,1,4,60,1,12,12,1,0,1,1,1,0,1,1,2,28,0,0,60,40,40,100,70,85,85,0,40,70,70,100,85,60,85,70,85,1,2
1097,7,2,0,1,2,2,5,33,1,13,13,1,0,1,1,1,0,1,1,2,24,0,30,100,100,70,85,60,40,85,100,40,100,100,100,100,30,85,85,100,100,1
1098,5,3,1,1,99,1,2,67,5,12,0,5,0,2,1,1,0,1,2,1,8,0,50,50,60,60,85,50,50,50,50,50,50,60,100,70,50,100,50,60,50,1
1099,6,3,1,1,1,2,7,29,6,13,13,8,3,1,1,1,0,1,1,1,15,0,40,100,66,98,100,40,37,96,100,40,100,100,100,100,30,50,100,100,96,1
1100,5,2,0,1,6,1,5,43,6,14,0,1,3,1,1,1,0,1,1,1,18,0,99,14,15,50,92,33,95,84,83,31,50,85,99,85,72,97,85,74,25,2
1101,7,2,2,1,6,1,4,78,1,14,8,1,0,1,1,1,0,1,1,3,11,0,60,15,15,60,85,40,85,60,1,15,0,0,85,0,100,85,1,100,1,2
1102,2,4,0,1,99,1,1,54,1,11,13,1,0,1,1,1,0,1,1,2,23,0,80,50,60,60,60,60,75,60,70,50,60,40,85,50,50,85,25,85,60,2
1103,3,3,1,1,5,1,2,23,6,9,0,4,1,1,1,1,0,1,1,1,1,0,30,40,85,70,85,60,40,60,85,70,70,30,30,30,70,85,60,100,60,1
1104,7,2,1,1,2,1,6,68,1,14,16,5,3,1,1,1,0,1,1,4,26,0,22,89,90,76,81,89,6,35,89,12,79,91,90,93,1,91,90,89,72,1
1105,5,4,0,1,6,1,4,46,1,10,9,1,0,1,1,1,0,1,2,2,17,0,50,45,45,50,50,30,70,50,50,45,50,40,85,50,50,70,45,80,30,2
1106,5,3,4,1,4,1,8,32,1,14,10,1,3,1,1,1,0,1,1,2,24,0,56,55,15,51,40,60,73,50,43,73,63,40,82,60,40,60,34,75,15,2
1107,7,1,2,1,6,2,4,80,1,9,13,5,0,1,1,1,0,1,1,2,17,0,68,61,46,52,61,52,100,74,75,43,60,51,99,83,70,85,51,50,18,2
1108,7,1,0,1,2,1,1,69,4,14,0,5,3,1,1,1,0,1,1,2,19,0,1,85,85,85,85,30,30,60,100,15,50,85,60,85,15,70,100,100,85,1
1109,5,2,0,1,4,1,4,64,1,13,10,7,0,1,1,1,0,1,2,2,28,0,43,52,51,99,87,50,52,86,99,72,42,41,99,100,85,99,41,85,3,1
1110,5,2,0,1,5,2,7,59,4,10,0,1,2,1,1,1,0,1,1,1,19,0,1,40,40,40,70,40,70,60,70,30,70,40,1,70,70,60,50,85,40,2
1111,5,3,1,1,99,1,2,28,6,14,0,1,2,2,1,1,0,1,1,1,14,0,0,70,85,100,85,40,15,15,85,30,30,85,100,85,30,15,85,100,100,1
1112,7,3,4,1,4,2,1,34,1,15,15,1,0,1,1,1,0,1,1,1,28,0,15,60,40,50,50,50,30,85,50,50,50,50,50,50,40,50,50,85,40,3
1113,7,2,2,1,6,1,2,81,3,11,0,5,3,1,1,1,0,1,2,3,11,0,71,85,61,86,75,70,71,70,17,71,70,60,99,71,85,99,31,99,61,2
1114,7,1,2,1,4,1,5,62,4,10,0,1,0,1,1,1,0,1,2,1,20,0,50,40,40,40,70,50,70,60,85,40,70,70,85,100,60,85,85,85,1,2
1115,6,3,0,1,6,1,5,37,1,12,13,7,3,1,1,1,0,2,1,2,22,0,77,49,41,51,56,70,86,71,51,70,49,61,99,70,70,86,50,86,52,2
1116,7,2,0,1,6,1,1,64,4,14,0,1,3,1,1,1,0,1,1,2,20,0,85,50,30,40,100,60,100,70,40,85,70,30,100,50,50,85,30,85,40,2
1117,7,1,2,1,7,2,1,40,1,15,15,1,0,1,1,1,0,1,1,2,27,0,40,15,15,30,50,60,85,70,60,15,50,30,70,60,85,60,60,50,1,2
